Home_Team,Away_Team,Result,Date,Link,Year,Round,League
Ingolstadt 04,Hertha BSC,1-1,Fri 18 Mar ,/match/fc-ingolstadt-04/hertha-bsc/2011,2011,27,2_liga
FC Augsburg,Rot-Weiß,2-0,Sat 19 Mar ,/match/fc-augsburg/rot-weib-oberhausen/2011,2011,27,2_liga
VfL Osnabrück,Alemannia Aachen,1-3,Sat 19 Mar ,/match/vfl-osnabruck/alemannia-aachen/2011,2011,27,2_liga
Union Berlin,Arminia Bielefeld,2-2,Sun 20 Mar ,/match/1-fc-union-berlin/arminia-bielefeld/2011,2011,27,2_liga
Paderborn,FSV Frankfurt,2-2,Sun 20 Mar ,/match/paderborn/fsv-frankfurt/2011,2011,27,2_liga
Erzgebirge Aue,Greuther Fürth,0-0,Sun 20 Mar ,/match/fc-erzgebirge-aue/greuther-furth/2011,2011,27,2_liga
VfL Bochum,Energie Cottbus,1-0,Mon 21 Mar ,/match/bochum/energie-cottbus/2011,2011,27,2_liga
Energie Cottbus,Ingolstadt 04,1-2,Fri 01 Apr ,/match/energie-cottbus/fc-ingolstadt-04/2011,2011,28,2_liga
Karlsruher SC,VfL Osnabrück,2-2,Fri 01 Apr ,/match/karlsruher-sc/vfl-osnabruck/2011,2011,28,2_liga
Arminia Bielefeld,FC Augsburg,0-2,Fri 01 Apr ,/match/arminia-bielefeld/fc-augsburg/2011,2011,28,2_liga
Greuther Fürth,MSV Duisburg,2-1,Sat 02 Apr ,/match/greuther-furth/msv-duisburg/2011,2011,28,2_liga
Fortuna,Erzgebirge Aue,3-0,Sat 02 Apr ,/match/fortuna-dusseldorf/fc-erzgebirge-aue/2011,2011,28,2_liga
Rot-Weiß,Union Berlin,0-2,Sun 03 Apr ,/match/rot-weib-oberhausen/1-fc-union-berlin/2011,2011,28,2_liga
Alemannia Aachen,1860 München,2-1,Sun 03 Apr ,/match/alemannia-aachen/1860-munchen/2011,2011,28,2_liga
Hertha BSC,Paderborn,2-0,Sun 03 Apr ,/match/hertha-bsc/paderborn/2011,2011,28,2_liga
FSV Frankfurt,VfL Bochum,0-1,Mon 04 Apr ,/match/fsv-frankfurt/bochum/2011,2011,28,2_liga
MSV Duisburg,Alemannia Aachen,3-2,Fri 08 Apr ,/match/msv-duisburg/alemannia-aachen/2011,2011,29,2_liga
FC Augsburg,Greuther Fürth,0-0,Fri 08 Apr ,/match/fc-augsburg/greuther-furth/2011,2011,29,2_liga
VfL Osnabrück,Arminia Bielefeld,0-0,Fri 08 Apr ,/match/vfl-osnabruck/arminia-bielefeld/2011,2011,29,2_liga
1860 München,Energie Cottbus,4-0,Sat 09 Apr ,/match/1860-munchen/energie-cottbus/2011,2011,29,2_liga
Rot-Weiß,Fortuna,1-2,Sat 09 Apr ,/match/rot-weib-oberhausen/fortuna-dusseldorf/2011,2011,29,2_liga
Paderborn,Ingolstadt 04,1-1,Sun 10 Apr ,/match/paderborn/fc-ingolstadt-04/2011,2011,29,2_liga
Union Berlin,FSV Frankfurt,2-0,Sun 10 Apr ,/match/1-fc-union-berlin/fsv-frankfurt/2011,2011,29,2_liga
Erzgebirge Aue,Karlsruher SC,1-1,Sun 10 Apr ,/match/fc-erzgebirge-aue/karlsruher-sc/2011,2011,29,2_liga
VfL Bochum,Hertha BSC,0-2,Mon 11 Apr ,/match/bochum/hertha-bsc/2011,2011,29,2_liga
Fortuna,Union Berlin,3-0,Fri 15 Apr ,/match/fortuna-dusseldorf/1-fc-union-berlin/2011,2011,30,2_liga
FSV Frankfurt,1860 München,2-1,Fri 15 Apr ,/match/fsv-frankfurt/1860-munchen/2011,2011,30,2_liga
Ingolstadt 04,VfL Bochum,3-0,Fri 15 Apr ,/match/fc-ingolstadt-04/bochum/2011,2011,30,2_liga
Hertha BSC,VfL Osnabrück,4-0,Sat 16 Apr ,/match/hertha-bsc/vfl-osnabruck/2011,2011,30,2_liga
Energie Cottbus,MSV Duisburg,3-1,Sat 16 Apr ,/match/energie-cottbus/msv-duisburg/2011,2011,30,2_liga
Alemannia Aachen,Erzgebirge Aue,1-5,Sun 17 Apr ,/match/alemannia-aachen/fc-erzgebirge-aue/2011,2011,30,2_liga
Arminia Bielefeld,Rot-Weiß,3-3,Sun 17 Apr ,/match/arminia-bielefeld/rot-weib-oberhausen/2011,2011,30,2_liga
Greuther Fürth,Paderborn,2-0,Sun 17 Apr ,/match/greuther-furth/paderborn/2011,2011,30,2_liga
Karlsruher SC,FC Augsburg,0-1,Mon 18 Apr ,/match/karlsruher-sc/fc-augsburg/2011,2011,30,2_liga
VfL Osnabrück,FSV Frankfurt,1-1,Thu 21 Apr ,/match/vfl-osnabruck/fsv-frankfurt/2011,2011,31,2_liga
Erzgebirge Aue,Energie Cottbus,1-2,Thu 21 Apr ,/match/fc-erzgebirge-aue/energie-cottbus/2011,2011,31,2_liga
Paderborn,VfL Bochum,0-0,Thu 21 Apr ,/match/paderborn/bochum/2011,2011,31,2_liga
1860 München,Greuther Fürth,3-0,Sat 23 Apr ,/match/1860-munchen/greuther-furth/2011,2011,31,2_liga
Rot-Weiß,Karlsruher SC,2-1,Sat 23 Apr ,/match/rot-weib-oberhausen/karlsruher-sc/2011,2011,31,2_liga
Union Berlin,Ingolstadt 04,1-1,Sun 24 Apr ,/match/1-fc-union-berlin/fc-ingolstadt-04/2011,2011,31,2_liga
FC Augsburg,Alemannia Aachen,1-2,Sun 24 Apr ,/match/fc-augsburg/alemannia-aachen/2011,2011,31,2_liga
Fortuna,Arminia Bielefeld,2-0,Sun 24 Apr ,/match/fortuna-dusseldorf/arminia-bielefeld/2011,2011,31,2_liga
MSV Duisburg,Hertha BSC,0-1,Mon 25 Apr ,/match/msv-duisburg/hertha-bsc/2011,2011,31,2_liga
Paderborn,VfL Osnabrück,1-0,Fri 29 Apr ,/match/paderborn/vfl-osnabruck/2011,2011,32,2_liga
Alemannia Aachen,Rot-Weiß,4-0,Fri 29 Apr ,/match/alemannia-aachen/rot-weib-oberhausen/2011,2011,32,2_liga
VfL Bochum,Union Berlin,3-0,Fri 29 Apr ,/match/bochum/1-fc-union-berlin/2011,2011,32,2_liga
Hertha BSC,1860 München,1-2,Fri 29 Apr ,/match/hertha-bsc/1860-munchen/2011,2011,32,2_liga
Karlsruher SC,Fortuna,2-2,Fri 29 Apr ,/match/karlsruher-sc/fortuna-dusseldorf/2011,2011,32,2_liga
Ingolstadt 04,Erzgebirge Aue,0-0,Sat 30 Apr ,/match/fc-ingolstadt-04/fc-erzgebirge-aue/2011,2011,32,2_liga
Greuther Fürth,Arminia Bielefeld,1-0,Sat 30 Apr ,/match/greuther-furth/arminia-bielefeld/2011,2011,32,2_liga
FSV Frankfurt,MSV Duisburg,0-4,Sat 30 Apr ,/match/fsv-frankfurt/msv-duisburg/2011,2011,32,2_liga
Energie Cottbus,FC Augsburg,1-1,Mon 02 May ,/match/energie-cottbus/fc-augsburg/2011,2011,32,2_liga
1860 München,Ingolstadt 04,1-1,Sun 08 May ,/match/1860-munchen/fc-ingolstadt-04/2011,2011,33,2_liga
FC Augsburg,FSV Frankfurt,2-1,Sun 08 May ,/match/fc-augsburg/fsv-frankfurt/2011,2011,33,2_liga
Fortuna,Alemannia Aachen,3-1,Sun 08 May ,/match/fortuna-dusseldorf/alemannia-aachen/2011,2011,33,2_liga
Rot-Weiß,Greuther Fürth,1-4,Sun 08 May ,/match/rot-weib-oberhausen/greuther-furth/2011,2011,33,2_liga
Arminia Bielefeld,Karlsruher SC,2-1,Sun 08 May ,/match/arminia-bielefeld/karlsruher-sc/2011,2011,33,2_liga
Union Berlin,Energie Cottbus,4-2,Sun 08 May ,/match/1-fc-union-berlin/energie-cottbus/2011,2011,33,2_liga
MSV Duisburg,Paderborn,3-1,Sun 08 May ,/match/msv-duisburg/paderborn/2011,2011,33,2_liga
Erzgebirge Aue,Hertha BSC,0-2,Sun 08 May ,/match/fc-erzgebirge-aue/hertha-bsc/2011,2011,33,2_liga
VfL Osnabrück,VfL Bochum,1-3,Sun 08 May ,/match/vfl-osnabruck/bochum/2011,2011,33,2_liga
FSV Frankfurt,Erzgebirge Aue,0-2,Sun 15 May ,/match/fsv-frankfurt/fc-erzgebirge-aue/2011,2011,34,2_liga
Ingolstadt 04,VfL Osnabrück,0-1,Sun 15 May ,/match/fc-ingolstadt-04/vfl-osnabruck/2011,2011,34,2_liga
Energie Cottbus,Rot-Weiß,3-1,Sun 15 May ,/match/energie-cottbus/rot-weib-oberhausen/2011,2011,34,2_liga
Karlsruher SC,Union Berlin,3-2,Sun 15 May ,/match/karlsruher-sc/1-fc-union-berlin/2011,2011,34,2_liga
Paderborn,1860 München,3-2,Sun 15 May ,/match/paderborn/1860-munchen/2011,2011,34,2_liga
Alemannia Aachen,Arminia Bielefeld,1-1,Sun 15 May ,/match/alemannia-aachen/arminia-bielefeld/2011,2011,34,2_liga
VfL Bochum,MSV Duisburg,3-1,Sun 15 May ,/match/bochum/msv-duisburg/2011,2011,34,2_liga
Greuther Fürth,Fortuna,1-1,Sun 15 May ,/match/greuther-furth/fortuna-dusseldorf/2011,2011,34,2_liga
Hertha BSC,FC Augsburg,2-1,Sun 15 May ,/match/hertha-bsc/fc-augsburg/2011,2011,34,2_liga
Energie Cottbus,Dynamo Dresden,2-1,Fri 15 Jul ,/match/energie-cottbus/sg-dynamo-dresden/2012,2012,1,2_liga
FSV Frankfurt,Union Berlin,1-1,Fri 15 Jul ,/match/fsv-frankfurt/1-fc-union-berlin/2012,2012,1,2_liga
Greuther Fürth,Eintracht,2-3,Fri 15 Jul ,/match/greuther-furth/eintracht-frankfurt/2012,2012,1,2_liga
FC St. Pauli,Ingolstadt 04,2-0,Sat 16 Jul ,/match/st-pauli/fc-ingolstadt-04/2012,2012,1,2_liga
Erzgebirge Aue,Alemannia Aachen,1-0,Sat 16 Jul ,/match/fc-erzgebirge-aue/alemannia-aachen/2012,2012,1,2_liga
Karlsruher SC,MSV Duisburg,3-2,Sun 17 Jul ,/match/karlsruher-sc/msv-duisburg/2012,2012,1,2_liga
Braunschweig,1860 München,3-1,Sun 17 Jul ,/match/eintracht-brau-hellip/1860-munchen/2012,2012,1,2_liga
Hansa Rostock,Paderborn,1-2,Sun 17 Jul ,/match/hansa-rostock/paderborn/2012,2012,1,2_liga
Fortuna,VfL Bochum,2-0,Mon 18 Jul ,/match/fortuna-dusseldorf/bochum/2012,2012,1,2_liga
VfL Bochum,FSV Frankfurt,1-0,Fri 22 Jul ,/match/bochum/fsv-frankfurt/2012,2012,2,2_liga
Ingolstadt 04,Erzgebirge Aue,0-0,Fri 22 Jul ,/match/fc-ingolstadt-04/fc-erzgebirge-aue/2012,2012,2,2_liga
MSV Duisburg,Energie Cottbus,1-2,Fri 22 Jul ,/match/msv-duisburg/energie-cottbus/2012,2012,2,2_liga
1860 München,Karlsruher SC,2-1,Sat 23 Jul ,/match/1860-munchen/karlsruher-sc/2012,2012,2,2_liga
Union Berlin,Greuther Fürth,0-4,Sat 23 Jul ,/match/1-fc-union-berlin/greuther-furth/2012,2012,2,2_liga
Alemannia Aachen,Braunschweig,0-2,Sun 24 Jul ,/match/alemannia-aachen/eintracht-brau-hellip/2012,2012,2,2_liga
Paderborn,Fortuna,1-1,Sun 24 Jul ,/match/paderborn/fortuna-dusseldorf/2012,2012,2,2_liga
Dynamo Dresden,Hansa Rostock,1-1,Sun 24 Jul ,/match/sg-dynamo-dresden/hansa-rostock/2012,2012,2,2_liga
Eintracht,FC St. Pauli,1-1,Mon 25 Jul ,/match/eintracht-frankfurt/st-pauli/2012,2012,2,2_liga
FC St. Pauli,Alemannia Aachen,3-1,Fri 05 Aug ,/match/st-pauli/alemannia-aachen/2012,2012,3,2_liga
Fortuna,Ingolstadt 04,4-1,Fri 05 Aug ,/match/fortuna-dusseldorf/fc-ingolstadt-04/2012,2012,3,2_liga
Union Berlin,Paderborn,3-0,Fri 05 Aug ,/match/1-fc-union-berlin/paderborn/2012,2012,3,2_liga
Greuther Fürth,Dynamo Dresden,1-0,Sat 06 Aug ,/match/greuther-furth/sg-dynamo-dresden/2012,2012,3,2_liga
Energie Cottbus,1860 München,0-5,Sat 06 Aug ,/match/energie-cottbus/1860-munchen/2012,2012,3,2_liga
Erzgebirge Aue,Karlsruher SC,0-2,Sun 07 Aug ,/match/fc-erzgebirge-aue/karlsruher-sc/2012,2012,3,2_liga
FSV Frankfurt,MSV Duisburg,0-0,Sun 07 Aug ,/match/fsv-frankfurt/msv-duisburg/2012,2012,3,2_liga
Braunschweig,Eintracht,0-3,Sun 07 Aug ,/match/eintracht-brau-hellip/eintracht-frankfurt/2012,2012,3,2_liga
Hansa Rostock,VfL Bochum,0-0,Mon 08 Aug ,/match/hansa-rostock/bochum/2012,2012,3,2_liga
Karlsruher SC,Braunschweig,1-3,Fri 12 Aug ,/match/karlsruher-sc/eintracht-brau-hellip/2012,2012,4,2_liga
Dynamo Dresden,Union Berlin,4-0,Fri 12 Aug ,/match/sg-dynamo-dresden/1-fc-union-berlin/2012,2012,4,2_liga
VfL Bochum,FC St. Pauli,1-2,Fri 12 Aug ,/match/bochum/st-pauli/2012,2012,4,2_liga
Alemannia Aachen,Energie Cottbus,0-2,Sat 13 Aug ,/match/alemannia-aachen/energie-cottbus/2012,2012,4,2_liga
Paderborn,Greuther Fürth,0-1,Sat 13 Aug ,/match/paderborn/greuther-furth/2012,2012,4,2_liga
MSV Duisburg,Hansa Rostock,0-0,Sun 14 Aug ,/match/msv-duisburg/hansa-rostock/2012,2012,4,2_liga
1860 München,Erzgebirge Aue,5-0,Sun 14 Aug ,/match/1860-munchen/fc-erzgebirge-aue/2012,2012,4,2_liga
Ingolstadt 04,FSV Frankfurt,1-1,Sun 14 Aug ,/match/fc-ingolstadt-04/fsv-frankfurt/2012,2012,4,2_liga
Eintracht,Fortuna,1-1,Mon 15 Aug ,/match/eintracht-frankfurt/fortuna-dusseldorf/2012,2012,4,2_liga
Greuther Fürth,Ingolstadt 04,3-0,Fri 19 Aug ,/match/greuther-furth/fc-ingolstadt-04/2012,2012,5,2_liga
Fortuna,1860 München,3-1,Fri 19 Aug ,/match/fortuna-dusseldorf/1860-munchen/2012,2012,5,2_liga
Hansa Rostock,Alemannia Aachen,0-0,Fri 19 Aug ,/match/hansa-rostock/alemannia-aachen/2012,2012,5,2_liga
Union Berlin,VfL Bochum,2-1,Sat 20 Aug ,/match/1-fc-union-berlin/bochum/2012,2012,5,2_liga
Braunschweig,Erzgebirge Aue,1-1,Sat 20 Aug ,/match/eintracht-brau-hellip/fc-erzgebirge-aue/2012,2012,5,2_liga
Energie Cottbus,Karlsruher SC,2-0,Sun 21 Aug ,/match/energie-cottbus/karlsruher-sc/2012,2012,5,2_liga
FSV Frankfurt,Eintracht,0-4,Sun 21 Aug ,/match/fsv-frankfurt/eintracht-frankfurt/2012,2012,5,2_liga
Dynamo Dresden,Paderborn,1-2,Sun 21 Aug ,/match/sg-dynamo-dresden/paderborn/2012,2012,5,2_liga
FC St. Pauli,MSV Duisburg,2-1,Mon 22 Aug ,/match/st-pauli/msv-duisburg/2012,2012,5,2_liga
VfL Bochum,Greuther Fürth,1-4,Fri 26 Aug ,/match/bochum/greuther-furth/2012,2012,6,2_liga
MSV Duisburg,Dynamo Dresden,3-0,Fri 26 Aug ,/match/msv-duisburg/sg-dynamo-dresden/2012,2012,6,2_liga
Ingolstadt 04,Hansa Rostock,3-1,Fri 26 Aug ,/match/fc-ingolstadt-04/hansa-rostock/2012,2012,6,2_liga
Alemannia Aachen,Fortuna,0-0,Sat 27 Aug ,/match/alemannia-aachen/fortuna-dusseldorf/2012,2012,6,2_liga
Karlsruher SC,FSV Frankfurt,0-4,Sat 27 Aug ,/match/karlsruher-sc/fsv-frankfurt/2012,2012,6,2_liga
Eintracht,Paderborn,0-0,Sun 28 Aug ,/match/eintracht-frankfurt/paderborn/2012,2012,6,2_liga
1860 München,Union Berlin,3-1,Sun 28 Aug ,/match/1860-munchen/1-fc-union-berlin/2012,2012,6,2_liga
Braunschweig,FC St. Pauli,1-0,Sun 28 Aug ,/match/eintracht-brau-hellip/st-pauli/2012,2012,6,2_liga
Erzgebirge Aue,Energie Cottbus,0-0,Mon 29 Aug ,/match/fc-erzgebirge-aue/energie-cottbus/2012,2012,6,2_liga
Greuther Fürth,MSV Duisburg,2-1,Fri 09 Sep ,/match/greuther-furth/msv-duisburg/2012,2012,7,2_liga
Paderborn,Alemannia Aachen,0-0,Fri 09 Sep ,/match/paderborn/alemannia-aachen/2012,2012,7,2_liga
Hansa Rostock,Braunschweig,0-0,Fri 09 Sep ,/match/hansa-rostock/eintracht-brau-hellip/2012,2012,7,2_liga
Energie Cottbus,Eintracht,3-3,Sat 10 Sep ,/match/energie-cottbus/eintracht-frankfurt/2012,2012,7,2_liga
Fortuna,Karlsruher SC,4-2,Sat 10 Sep ,/match/fortuna-dusseldorf/karlsruher-sc/2012,2012,7,2_liga
FC St. Pauli,1860 München,4-2,Sun 11 Sep ,/match/st-pauli/1860-munchen/2012,2012,7,2_liga
Union Berlin,Ingolstadt 04,4-1,Sun 11 Sep ,/match/1-fc-union-berlin/fc-ingolstadt-04/2012,2012,7,2_liga
FSV Frankfurt,Erzgebirge Aue,1-1,Sun 11 Sep ,/match/fsv-frankfurt/fc-erzgebirge-aue/2012,2012,7,2_liga
Dynamo Dresden,VfL Bochum,2-1,Mon 12 Sep ,/match/sg-dynamo-dresden/bochum/2012,2012,7,2_liga
Eintracht,Hansa Rostock,4-1,Fri 16 Sep ,/match/eintracht-frankfurt/hansa-rostock/2012,2012,8,2_liga
Erzgebirge Aue,Fortuna,2-4,Fri 16 Sep ,/match/fc-erzgebirge-aue/fortuna-dusseldorf/2012,2012,8,2_liga
Ingolstadt 04,Dynamo Dresden,4-2,Fri 16 Sep ,/match/fc-ingolstadt-04/sg-dynamo-dresden/2012,2012,8,2_liga
MSV Duisburg,Union Berlin,1-1,Sat 17 Sep ,/match/msv-duisburg/1-fc-union-berlin/2012,2012,8,2_liga
Braunschweig,Energie Cottbus,3-1,Sat 17 Sep ,/match/eintracht-brau-hellip/energie-cottbus/2012,2012,8,2_liga
VfL Bochum,Paderborn,0-4,Sun 18 Sep ,/match/bochum/paderborn/2012,2012,8,2_liga
1860 München,FSV Frankfurt,4-0,Sun 18 Sep ,/match/1860-munchen/fsv-frankfurt/2012,2012,8,2_liga
Alemannia Aachen,Greuther Fürth,0-0,Sun 18 Sep ,/match/alemannia-aachen/greuther-furth/2012,2012,8,2_liga
Karlsruher SC,FC St. Pauli,0-2,Mon 19 Sep ,/match/karlsruher-sc/st-pauli/2012,2012,8,2_liga
FC St. Pauli,Erzgebirge Aue,2-3,Fri 23 Sep ,/match/st-pauli/fc-erzgebirge-aue/2012,2012,9,2_liga
Paderborn,Ingolstadt 04,4-1,Fri 23 Sep ,/match/paderborn/fc-ingolstadt-04/2012,2012,9,2_liga
FSV Frankfurt,Braunschweig,1-1,Fri 23 Sep ,/match/fsv-frankfurt/eintracht-brau-hellip/2012,2012,9,2_liga
Fortuna,Energie Cottbus,4-2,Sat 24 Sep ,/match/fortuna-dusseldorf/energie-cottbus/2012,2012,9,2_liga
Union Berlin,Alemannia Aachen,2-0,Sat 24 Sep ,/match/1-fc-union-berlin/alemannia-aachen/2012,2012,9,2_liga
VfL Bochum,MSV Duisburg,2-1,Sun 25 Sep ,/match/bochum/msv-duisburg/2012,2012,9,2_liga
Greuther Fürth,1860 München,2-0,Sun 25 Sep ,/match/greuther-furth/1860-munchen/2012,2012,9,2_liga
Hansa Rostock,Karlsruher SC,1-1,Sun 25 Sep ,/match/hansa-rostock/karlsruher-sc/2012,2012,9,2_liga
Dynamo Dresden,Eintracht,1-4,Mon 26 Sep ,/match/sg-dynamo-dresden/eintracht-frankfurt/2012,2012,9,2_liga
Eintracht,Union Berlin,3-1,Fri 30 Sep ,/match/eintracht-frankfurt/1-fc-union-berlin/2012,2012,10,2_liga
Erzgebirge Aue,Hansa Rostock,1-0,Fri 30 Sep ,/match/fc-erzgebirge-aue/hansa-rostock/2012,2012,10,2_liga
Alemannia Aachen,FSV Frankfurt,1-3,Fri 30 Sep ,/match/alemannia-aachen/fsv-frankfurt/2012,2012,10,2_liga
Energie Cottbus,FC St. Pauli,1-4,Sat 01 Oct ,/match/energie-cottbus/st-pauli/2012,2012,10,2_liga
Ingolstadt 04,VfL Bochum,3-5,Sat 01 Oct ,/match/fc-ingolstadt-04/bochum/2012,2012,10,2_liga
MSV Duisburg,Paderborn,0-1,Sun 02 Oct ,/match/msv-duisburg/paderborn/2012,2012,10,2_liga
1860 München,Dynamo Dresden,2-4,Sun 02 Oct ,/match/1860-munchen/sg-dynamo-dresden/2012,2012,10,2_liga
Karlsruher SC,Greuther Fürth,2-2,Sun 02 Oct ,/match/karlsruher-sc/greuther-furth/2012,2012,10,2_liga
Braunschweig,Fortuna,1-1,Mon 03 Oct ,/match/eintracht-brau-hellip/fortuna-dusseldorf/2012,2012,10,2_liga
Paderborn,Braunschweig,1-0,Fri 14 Oct ,/match/paderborn/eintracht-brau-hellip/2012,2012,11,2_liga
Hansa Rostock,1860 München,2-0,Fri 14 Oct ,/match/hansa-rostock/1860-munchen/2012,2012,11,2_liga
VfL Bochum,Eintracht,0-2,Fri 14 Oct ,/match/bochum/eintracht-frankfurt/2012,2012,11,2_liga
MSV Duisburg,Ingolstadt 04,3-1,Sat 15 Oct ,/match/msv-duisburg/fc-ingolstadt-04/2012,2012,11,2_liga
Union Berlin,Karlsruher SC,2-0,Sat 15 Oct ,/match/1-fc-union-berlin/karlsruher-sc/2012,2012,11,2_liga
Greuther Fürth,Erzgebirge Aue,2-0,Sun 16 Oct ,/match/greuther-furth/fc-erzgebirge-aue/2012,2012,11,2_liga
FSV Frankfurt,Energie Cottbus,0-1,Sun 16 Oct ,/match/fsv-frankfurt/energie-cottbus/2012,2012,11,2_liga
Dynamo Dresden,Alemannia Aachen,1-1,Sun 16 Oct ,/match/sg-dynamo-dresden/alemannia-aachen/2012,2012,11,2_liga
FC St. Pauli,Fortuna,1-3,Mon 17 Oct ,/match/st-pauli/fortuna-dusseldorf/2012,2012,11,2_liga
Fortuna,Hansa Rostock,2-0,Fri 21 Oct ,/match/fortuna-dusseldorf/hansa-rostock/2012,2012,12,2_liga
1860 München,Paderborn,1-1,Fri 21 Oct ,/match/1860-munchen/paderborn/2012,2012,12,2_liga
Karlsruher SC,VfL Bochum,0-0,Fri 21 Oct ,/match/karlsruher-sc/bochum/2012,2012,12,2_liga
Energie Cottbus,Greuther Fürth,0-2,Sat 22 Oct ,/match/energie-cottbus/greuther-furth/2012,2012,12,2_liga
Braunschweig,Dynamo Dresden,0-2,Sat 22 Oct ,/match/eintracht-brau-hellip/sg-dynamo-dresden/2012,2012,12,2_liga
Eintracht,MSV Duisburg,3-0,Sun 23 Oct ,/match/eintracht-frankfurt/msv-duisburg/2012,2012,12,2_liga
FC St. Pauli,FSV Frankfurt,2-1,Sun 23 Oct ,/match/st-pauli/fsv-frankfurt/2012,2012,12,2_liga
Erzgebirge Aue,Union Berlin,1-1,Sun 23 Oct ,/match/fc-erzgebirge-aue/1-fc-union-berlin/2012,2012,12,2_liga
Alemannia Aachen,Ingolstadt 04,3-1,Sun 23 Oct ,/match/alemannia-aachen/fc-ingolstadt-04/2012,2012,12,2_liga
VfL Bochum,Alemannia Aachen,1-0,Fri 28 Oct ,/match/bochum/alemannia-aachen/2012,2012,13,2_liga
Union Berlin,FC St. Pauli,0-2,Fri 28 Oct ,/match/1-fc-union-berlin/st-pauli/2012,2012,13,2_liga
Hansa Rostock,Energie Cottbus,1-1,Fri 28 Oct ,/match/hansa-rostock/energie-cottbus/2012,2012,13,2_liga
Paderborn,Erzgebirge Aue,1-0,Sat 29 Oct ,/match/paderborn/fc-erzgebirge-aue/2012,2012,13,2_liga
Dynamo Dresden,Karlsruher SC,5-1,Sat 29 Oct ,/match/sg-dynamo-dresden/karlsruher-sc/2012,2012,13,2_liga
MSV Duisburg,1860 München,0-3,Sun 30 Oct ,/match/msv-duisburg/1860-munchen/2012,2012,13,2_liga
FSV Frankfurt,Fortuna,2-5,Sun 30 Oct ,/match/fsv-frankfurt/fortuna-dusseldorf/2012,2012,13,2_liga
Ingolstadt 04,Eintracht,1-1,Sun 30 Oct ,/match/fc-ingolstadt-04/eintracht-frankfurt/2012,2012,13,2_liga
Greuther Fürth,Braunschweig,1-3,Mon 31 Oct ,/match/greuther-furth/eintracht-brau-hellip/2012,2012,13,2_liga
Fortuna,Dynamo Dresden,2-1,Fri 04 Nov ,/match/fortuna-dusseldorf/sg-dynamo-dresden/2012,2012,14,2_liga
Karlsruher SC,Ingolstadt 04,3-2,Fri 04 Nov ,/match/karlsruher-sc/fc-ingolstadt-04/2012,2012,14,2_liga
Braunschweig,Union Berlin,1-2,Fri 04 Nov ,/match/eintracht-brau-hellip/1-fc-union-berlin/2012,2012,14,2_liga
FC St. Pauli,Greuther Fürth,2-2,Sat 05 Nov ,/match/st-pauli/greuther-furth/2012,2012,14,2_liga
1860 München,VfL Bochum,1-3,Sat 05 Nov ,/match/1860-munchen/bochum/2012,2012,14,2_liga
Energie Cottbus,Paderborn,0-2,Sun 06 Nov ,/match/energie-cottbus/paderborn/2012,2012,14,2_liga
Alemannia Aachen,MSV Duisburg,2-2,Sun 06 Nov ,/match/alemannia-aachen/msv-duisburg/2012,2012,14,2_liga
FSV Frankfurt,Hansa Rostock,0-0,Sun 06 Nov ,/match/fsv-frankfurt/hansa-rostock/2012,2012,14,2_liga
Erzgebirge Aue,Eintracht,1-2,Mon 07 Nov ,/match/fc-erzgebirge-aue/eintracht-frankfurt/2012,2012,14,2_liga
MSV Duisburg,Braunschweig,3-0,Fri 18 Nov ,/match/msv-duisburg/eintracht-brau-hellip/2012,2012,15,2_liga
Paderborn,Karlsruher SC,2-1,Fri 18 Nov ,/match/paderborn/karlsruher-sc/2012,2012,15,2_liga
Ingolstadt 04,1860 München,0-1,Fri 18 Nov ,/match/fc-ingolstadt-04/1860-munchen/2012,2012,15,2_liga
Union Berlin,Fortuna,0-0,Sat 19 Nov ,/match/1-fc-union-berlin/fortuna-dusseldorf/2012,2012,15,2_liga
Hansa Rostock,FC St. Pauli,1-3,Sat 19 Nov ,/match/hansa-rostock/st-pauli/2012,2012,15,2_liga
Eintracht,Alemannia Aachen,4-3,Sun 20 Nov ,/match/eintracht-frankfurt/alemannia-aachen/2012,2012,15,2_liga
Greuther Fürth,FSV Frankfurt,4-0,Sun 20 Nov ,/match/greuther-furth/fsv-frankfurt/2012,2012,15,2_liga
Dynamo Dresden,Erzgebirge Aue,1-2,Sun 20 Nov ,/match/sg-dynamo-dresden/fc-erzgebirge-aue/2012,2012,15,2_liga
VfL Bochum,Energie Cottbus,0-1,Mon 21 Nov ,/match/bochum/energie-cottbus/2012,2012,15,2_liga
Erzgebirge Aue,MSV Duisburg,1-2,Fri 25 Nov ,/match/fc-erzgebirge-aue/msv-duisburg/2012,2012,16,2_liga
FSV Frankfurt,Paderborn,2-2,Fri 25 Nov ,/match/fsv-frankfurt/paderborn/2012,2012,16,2_liga
Hansa Rostock,Union Berlin,2-5,Fri 25 Nov ,/match/hansa-rostock/1-fc-union-berlin/2012,2012,16,2_liga
1860 München,Eintracht,2-1,Sat 26 Nov ,/match/1860-munchen/eintracht-frankfurt/2012,2012,16,2_liga
Karlsruher SC,Alemannia Aachen,0-2,Sat 26 Nov ,/match/karlsruher-sc/alemannia-aachen/2012,2012,16,2_liga
FC St. Pauli,Dynamo Dresden,3-1,Sun 27 Nov ,/match/st-pauli/sg-dynamo-dresden/2012,2012,16,2_liga
