Home_Team,Away_Team,Result,Date,Link,Year,Round,League
Kaiserslautern,Hansa Rostock,3-2,Sat 17 Apr ,/match/kaiserslautern/hansa-rostock/2004,2004,29,bundesliga
Mönchengladbach,Hertha BSC,1-1,Sat 17 Apr ,/match/borussia-monchengla/hertha-bsc/2004,2004,29,bundesliga
Schalke 04,B. Leverkusen,2-3,Sat 17 Apr ,/match/schalke-04/bayer-leverkusen/2004,2004,29,bundesliga
Stuttgart,Eintracht,3-1,Sat 17 Apr ,/match/stuttgart/eintracht-frankfurt/2004,2004,29,bundesliga
Wolfsburg,SC Freiburg,4-0,Sat 17 Apr ,/match/wolfsburg/sc-freiburg/2004,2004,29,bundesliga
Köln,VfL Bochum,1-2,Sun 18 Apr ,/match/1-fc-koln/bochum/2004,2004,29,bundesliga
Werder Bremen,Hannover 96,0-0,Sun 18 Apr ,/match/werder-bremen/hannover-96/2004,2004,29,bundesliga
Eintracht,SC Freiburg,3-0,Sat 24 Apr ,/match/eintracht-frankfurt/sc-freiburg/2004,2004,30,bundesliga
Hamburger SV,Köln,4-2,Sat 24 Apr ,/match/hamburger-sv/1-fc-koln/2004,2004,30,bundesliga
Hannover 96,Stuttgart,0-1,Sat 24 Apr ,/match/hannover-96/stuttgart/2004,2004,30,bundesliga
Hansa Rostock,Schalke 04,3-1,Sat 24 Apr ,/match/hansa-rostock/schalke-04/2004,2004,30,bundesliga
Hertha BSC,Kaiserslautern,3-0,Sat 24 Apr ,/match/hertha-bsc/kaiserslautern/2004,2004,30,bundesliga
B. Leverkusen,B. Dortmund,3-0,Sat 24 Apr ,/match/bayer-leverkusen/borussia-dortmund/2004,2004,30,bundesliga
Mönchengladbach,Wolfsburg,0-2,Sat 24 Apr ,/match/borussia-monchengla/wolfsburg/2004,2004,30,bundesliga
Bayern München,1860 München,1-0,Sun 25 Apr ,/match/bayern-munchen/1860-munchen/2004,2004,30,bundesliga
VfL Bochum,Werder Bremen,0-0,Sun 25 Apr ,/match/bochum/werder-bremen/2004,2004,30,bundesliga
Köln,Bayern München,1-2,Sat 01 May ,/match/1-fc-koln/bayern-munchen/2004,2004,31,bundesliga
1860 München,B. Leverkusen,1-1,Sat 01 May ,/match/1860-munchen/bayer-leverkusen/2004,2004,31,bundesliga
B. Dortmund,Hansa Rostock,4-1,Sat 01 May ,/match/borussia-dortmund/hansa-rostock/2004,2004,31,bundesliga
Kaiserslautern,Mönchengladbach,2-2,Sat 01 May ,/match/kaiserslautern/borussia-monchengla/2004,2004,31,bundesliga
SC Freiburg,Hannover 96,4-1,Sat 01 May ,/match/sc-freiburg/hannover-96/2004,2004,31,bundesliga
Wolfsburg,Eintracht,1-0,Sat 01 May ,/match/wolfsburg/eintracht-frankfurt/2004,2004,31,bundesliga
Werder Bremen,Hamburger SV,6-0,Sat 01 May ,/match/werder-bremen/hamburger-sv/2004,2004,31,bundesliga
Schalke 04,Hertha BSC,3-0,Sun 02 May ,/match/schalke-04/hertha-bsc/2004,2004,31,bundesliga
Stuttgart,VfL Bochum,1-1,Sun 02 May ,/match/stuttgart/bochum/2004,2004,31,bundesliga
Bayern München,Werder Bremen,1-3,Sat 08 May ,/match/bayern-munchen/werder-bremen/2004,2004,32,bundesliga
Hamburger SV,Stuttgart,2-1,Sat 08 May ,/match/hamburger-sv/stuttgart/2004,2004,32,bundesliga
Hannover 96,Eintracht,3-0,Sat 08 May ,/match/hannover-96/eintracht-frankfurt/2004,2004,32,bundesliga
Hertha BSC,B. Dortmund,6-2,Sat 08 May ,/match/hertha-bsc/borussia-dortmund/2004,2004,32,bundesliga
Kaiserslautern,Wolfsburg,3-2,Sat 08 May ,/match/kaiserslautern/wolfsburg/2004,2004,32,bundesliga
B. Leverkusen,Köln,2-0,Sat 08 May ,/match/bayer-leverkusen/1-fc-koln/2004,2004,32,bundesliga
Mönchengladbach,Schalke 04,2-0,Sat 08 May ,/match/borussia-monchengla/schalke-04/2004,2004,32,bundesliga
Hansa Rostock,1860 München,3-0,Sun 09 May ,/match/hansa-rostock/1860-munchen/2004,2004,32,bundesliga
VfL Bochum,SC Freiburg,3-0,Sun 09 May ,/match/bochum/sc-freiburg/2004,2004,32,bundesliga
Köln,Hansa Rostock,4-0,Sat 15 May ,/match/1-fc-koln/hansa-rostock/2004,2004,33,bundesliga
1860 München,Hertha BSC,1-1,Sat 15 May ,/match/1860-munchen/hertha-bsc/2004,2004,33,bundesliga
B. Dortmund,Mönchengladbach,3-1,Sat 15 May ,/match/borussia-dortmund/borussia-monchengla/2004,2004,33,bundesliga
Eintracht,VfL Bochum,3-2,Sat 15 May ,/match/eintracht-frankfurt/bochum/2004,2004,33,bundesliga
Hannover 96,Wolfsburg,0-0,Sat 15 May ,/match/hannover-96/wolfsburg/2004,2004,33,bundesliga
SC Freiburg,Hamburger SV,0-0,Sat 15 May ,/match/sc-freiburg/hamburger-sv/2004,2004,33,bundesliga
Schalke 04,Kaiserslautern,4-1,Sat 15 May ,/match/schalke-04/kaiserslautern/2004,2004,33,bundesliga
Stuttgart,Bayern München,3-1,Sat 15 May ,/match/stuttgart/bayern-munchen/2004,2004,33,bundesliga
Werder Bremen,B. Leverkusen,2-6,Sat 15 May ,/match/werder-bremen/bayer-leverkusen/2004,2004,33,bundesliga
Bayern München,SC Freiburg,2-0,Sat 22 May ,/match/bayern-munchen/sc-freiburg/2004,2004,34,bundesliga
Hamburger SV,Eintracht,2-1,Sat 22 May ,/match/hamburger-sv/eintracht-frankfurt/2004,2004,34,bundesliga
Hansa Rostock,Werder Bremen,3-1,Sat 22 May ,/match/hansa-rostock/werder-bremen/2004,2004,34,bundesliga
Hertha BSC,Köln,3-1,Sat 22 May ,/match/hertha-bsc/1-fc-koln/2004,2004,34,bundesliga
Kaiserslautern,B. Dortmund,1-1,Sat 22 May ,/match/kaiserslautern/borussia-dortmund/2004,2004,34,bundesliga
B. Leverkusen,Stuttgart,2-0,Sat 22 May ,/match/bayer-leverkusen/stuttgart/2004,2004,34,bundesliga
Mönchengladbach,1860 München,3-1,Sat 22 May ,/match/borussia-monchengla/1860-munchen/2004,2004,34,bundesliga
VfL Bochum,Hannover 96,3-1,Sat 22 May ,/match/bochum/hannover-96/2004,2004,34,bundesliga
Wolfsburg,Schalke 04,1-1,Sat 22 May ,/match/wolfsburg/schalke-04/2004,2004,34,bundesliga
Werder Bremen,Schalke 04,1-0,Fri 06 Aug ,/match/werder-bremen/schalke-04/2005,2005,1,bundesliga
B. Dortmund,Wolfsburg,1-2,Sat 07 Aug ,/match/borussia-dortmund/wolfsburg/2005,2005,1,bundesliga
Hamburger SV,Bayern München,0-2,Sat 07 Aug ,/match/hamburger-sv/bayern-munchen/2005,2005,1,bundesliga
Hertha BSC,VfL Bochum,2-2,Sat 07 Aug ,/match/hertha-bsc/bochum/2005,2005,1,bundesliga
Kaiserslautern,Nürnberg,1-3,Sat 07 Aug ,/match/kaiserslautern/fc-nurnberg/2005,2005,1,bundesliga
B. Leverkusen,Hannover 96,2-1,Sat 07 Aug ,/match/bayer-leverkusen/hannover-96/2005,2005,1,bundesliga
SC Freiburg,Hansa Rostock,0-0,Sat 07 Aug ,/match/sc-freiburg/hansa-rostock/2005,2005,1,bundesliga
Arminia Bielefeld,Mönchengladbach,0-0,Sun 08 Aug ,/match/arminia-bielefeld/borussia-monchengla/2005,2005,1,bundesliga
Stuttgart,Mainz 05,4-2,Sun 08 Aug ,/match/stuttgart/mainz-amat/2005,2005,1,bundesliga
Bayern München,Hertha BSC,1-1,Sat 14 Aug ,/match/bayern-munchen/hertha-bsc/2005,2005,2,bundesliga
Nürnberg,Stuttgart,1-1,Sat 14 Aug ,/match/fc-nurnberg/stuttgart/2005,2005,2,bundesliga
Schalke 04,Kaiserslautern,2-1,Sat 14 Aug ,/match/schalke-04/kaiserslautern/2005,2005,2,bundesliga
Mainz 05,Hamburger SV,2-1,Sat 14 Aug ,/match/mainz-amat/hamburger-sv/2005,2005,2,bundesliga
Hansa Rostock,Werder Bremen,0-4,Sat 14 Aug ,/match/hansa-rostock/werder-bremen/2005,2005,2,bundesliga
Mönchengladbach,B. Dortmund,2-3,Sat 14 Aug ,/match/borussia-monchengla/borussia-dortmund/2005,2005,2,bundesliga
VfL Bochum,B. Leverkusen,2-2,Sun 15 Aug ,/match/bochum/bayer-leverkusen/2005,2005,2,bundesliga
Wolfsburg,SC Freiburg,0-1,Sun 15 Aug ,/match/wolfsburg/sc-freiburg/2005,2005,2,bundesliga
Hannover 96,Arminia Bielefeld,0-1,Tue 28 Sep ,/match/hannover-96/arminia-bielefeld/2005,2005,2,bundesliga
B. Leverkusen,Bayern München,4-1,Sat 28 Aug ,/match/bayer-leverkusen/bayern-munchen/2005,2005,3,bundesliga
Arminia Bielefeld,VfL Bochum,1-2,Sat 28 Aug ,/match/arminia-bielefeld/bochum/2005,2005,3,bundesliga
Schalke 04,Hansa Rostock,0-2,Sat 28 Aug ,/match/schalke-04/hansa-rostock/2005,2005,3,bundesliga
Hamburger SV,Nürnberg,4-3,Sat 28 Aug ,/match/hamburger-sv/fc-nurnberg/2005,2005,3,bundesliga
Hertha BSC,Mainz 05,1-1,Sat 28 Aug ,/match/hertha-bsc/mainz-amat/2005,2005,3,bundesliga
Kaiserslautern,Stuttgart,2-3,Sat 28 Aug ,/match/kaiserslautern/stuttgart/2005,2005,3,bundesliga
SC Freiburg,Mönchengladbach,1-1,Sat 28 Aug ,/match/sc-freiburg/borussia-monchengla/2005,2005,3,bundesliga
B. Dortmund,Hannover 96,1-1,Sun 29 Aug ,/match/borussia-dortmund/hannover-96/2005,2005,3,bundesliga
Werder Bremen,Wolfsburg,1-2,Sun 29 Aug ,/match/werder-bremen/wolfsburg/2005,2005,3,bundesliga
Bayern München,Arminia Bielefeld,1-0,Sat 11 Sep ,/match/bayern-munchen/arminia-bielefeld/2005,2005,4,bundesliga
Nürnberg,Hertha BSC,0-0,Sat 11 Sep ,/match/fc-nurnberg/hertha-bsc/2005,2005,4,bundesliga
Mainz 05,B. Leverkusen,2-0,Sat 11 Sep ,/match/mainz-amat/bayer-leverkusen/2005,2005,4,bundesliga
Mönchengladbach,Werder Bremen,3-1,Sat 11 Sep ,/match/borussia-monchengla/werder-bremen/2005,2005,4,bundesliga
Stuttgart,Hamburger SV,2-0,Sat 11 Sep ,/match/stuttgart/hamburger-sv/2005,2005,4,bundesliga
VfL Bochum,B. Dortmund,2-2,Sat 11 Sep ,/match/bochum/borussia-dortmund/2005,2005,4,bundesliga
Wolfsburg,Schalke 04,3-0,Sat 11 Sep ,/match/wolfsburg/schalke-04/2005,2005,4,bundesliga
Hannover 96,SC Freiburg,2-2,Sun 12 Sep ,/match/hannover-96/sc-freiburg/2005,2005,4,bundesliga
Hansa Rostock,Kaiserslautern,2-3,Sun 12 Sep ,/match/hansa-rostock/kaiserslautern/2005,2005,4,bundesliga
B. Dortmund,Bayern München,2-2,Sat 18 Sep ,/match/borussia-dortmund/bayern-munchen/2005,2005,5,bundesliga
B. Leverkusen,Nürnberg,2-2,Sat 18 Sep ,/match/bayer-leverkusen/fc-nurnberg/2005,2005,5,bundesliga
Arminia Bielefeld,Mainz 05,1-1,Sat 18 Sep ,/match/arminia-bielefeld/mainz-amat/2005,2005,5,bundesliga
Schalke 04,Mönchengladbach,3-2,Sat 18 Sep ,/match/schalke-04/borussia-monchengla/2005,2005,5,bundesliga
Hansa Rostock,Wolfsburg,1-2,Sat 18 Sep ,/match/hansa-rostock/wolfsburg/2005,2005,5,bundesliga
Kaiserslautern,Hamburger SV,2-1,Sat 18 Sep ,/match/kaiserslautern/hamburger-sv/2005,2005,5,bundesliga
Werder Bremen,Hannover 96,3-0,Sat 18 Sep ,/match/werder-bremen/hannover-96/2005,2005,5,bundesliga
Hertha BSC,Stuttgart,0-0,Sun 19 Sep ,/match/hertha-bsc/stuttgart/2005,2005,5,bundesliga
SC Freiburg,VfL Bochum,1-1,Sun 19 Sep ,/match/sc-freiburg/bochum/2005,2005,5,bundesliga
Bayern München,SC Freiburg,3-1,Sat 25 Sep ,/match/bayern-munchen/sc-freiburg/2005,2005,6,bundesliga
Nürnberg,Arminia Bielefeld,1-2,Sat 25 Sep ,/match/fc-nurnberg/arminia-bielefeld/2005,2005,6,bundesliga
Hannover 96,Schalke 04,1-0,Sat 25 Sep ,/match/hannover-96/schalke-04/2005,2005,6,bundesliga
Mönchengladbach,Hansa Rostock,2-2,Sat 25 Sep ,/match/borussia-monchengla/hansa-rostock/2005,2005,6,bundesliga
Stuttgart,B. Leverkusen,3-0,Sat 25 Sep ,/match/stuttgart/bayer-leverkusen/2005,2005,6,bundesliga
VfL Bochum,Werder Bremen,1-4,Sat 25 Sep ,/match/bochum/werder-bremen/2005,2005,6,bundesliga
Wolfsburg,Kaiserslautern,2-1,Sat 25 Sep ,/match/wolfsburg/kaiserslautern/2005,2005,6,bundesliga
Mainz 05,B. Dortmund,1-1,Sun 26 Sep ,/match/mainz-amat/borussia-dortmund/2005,2005,6,bundesliga
Hamburger SV,Hertha BSC,2-1,Sun 26 Sep ,/match/hamburger-sv/hertha-bsc/2005,2005,6,bundesliga
B. Dortmund,Nürnberg,2-2,Sat 02 Oct ,/match/borussia-dortmund/fc-nurnberg/2005,2005,7,bundesliga
B. Leverkusen,Hamburger SV,3-0,Sat 02 Oct ,/match/bayer-leverkusen/hamburger-sv/2005,2005,7,bundesliga
Hansa Rostock,Hannover 96,1-3,Sat 02 Oct ,/match/hansa-rostock/hannover-96/2005,2005,7,bundesliga
Kaiserslautern,Hertha BSC,0-2,Sat 02 Oct ,/match/kaiserslautern/hertha-bsc/2005,2005,7,bundesliga
SC Freiburg,Mainz 05,1-2,Sat 02 Oct ,/match/sc-freiburg/mainz-amat/2005,2005,7,bundesliga
Wolfsburg,Mönchengladbach,2-1,Sat 02 Oct ,/match/wolfsburg/borussia-monchengla/2005,2005,7,bundesliga
Werder Bremen,Bayern München,1-2,Sat 02 Oct ,/match/werder-bremen/bayern-munchen/2005,2005,7,bundesliga
Arminia Bielefeld,Stuttgart,0-2,Sun 03 Oct ,/match/arminia-bielefeld/stuttgart/2005,2005,7,bundesliga
Schalke 04,VfL Bochum,3-2,Sun 03 Oct ,/match/schalke-04/bochum/2005,2005,7,bundesliga
Bayern München,Schalke 04,0-1,Sat 16 Oct ,/match/bayern-munchen/schalke-04/2005,2005,8,bundesliga
Nürnberg,SC Freiburg,3-0,Sat 16 Oct ,/match/fc-nurnberg/sc-freiburg/2005,2005,8,bundesliga
Mainz 05,Werder Bremen,2-1,Sat 16 Oct ,/match/mainz-amat/werder-bremen/2005,2005,8,bundesliga
Hamburger SV,Arminia Bielefeld,0-2,Sat 16 Oct ,/match/hamburger-sv/arminia-bielefeld/2005,2005,8,bundesliga
Hertha BSC,B. Leverkusen,3-1,Sat 16 Oct ,/match/hertha-bsc/bayer-leverkusen/2005,2005,8,bundesliga
Stuttgart,B. Dortmund,2-0,Sat 16 Oct ,/match/stuttgart/borussia-dortmund/2005,2005,8,bundesliga
VfL Bochum,Hansa Rostock,0-1,Sat 16 Oct ,/match/bochum/hansa-rostock/2005,2005,8,bundesliga
Hannover 96,Wolfsburg,3-0,Sun 17 Oct ,/match/hannover-96/wolfsburg/2005,2005,8,bundesliga
Mönchengladbach,Kaiserslautern,2-0,Sun 17 Oct ,/match/borussia-monchengla/kaiserslautern/2005,2005,8,bundesliga
Arminia Bielefeld,Hertha BSC,1-0,Sat 23 Oct ,/match/arminia-bielefeld/hertha-bsc/2005,2005,9,bundesliga
B. Dortmund,Hamburger SV,0-2,Sat 23 Oct ,/match/borussia-dortmund/hamburger-sv/2005,2005,9,bundesliga
Hansa Rostock,Bayern München,0-2,Sat 23 Oct ,/match/hansa-rostock/bayern-munchen/2005,2005,9,bundesliga
Kaiserslautern,B. Leverkusen,0-0,Sat 23 Oct ,/match/kaiserslautern/bayer-leverkusen/2005,2005,9,bundesliga
Mönchengladbach,Hannover 96,0-2,Sat 23 Oct ,/match/borussia-monchengla/hannover-96/2005,2005,9,bundesliga
Wolfsburg,VfL Bochum,3-0,Sat 23 Oct ,/match/wolfsburg/bochum/2005,2005,9,bundesliga
Werder Bremen,Nürnberg,4-1,Sat 23 Oct ,/match/werder-bremen/fc-nurnberg/2005,2005,9,bundesliga
Schalke 04,Mainz 05,2-1,Sun 24 Oct ,/match/schalke-04/mainz-amat/2005,2005,9,bundesliga
SC Freiburg,Stuttgart,2-0,Sun 24 Oct ,/match/sc-freiburg/stuttgart/2005,2005,9,bundesliga
Bayern München,Wolfsburg,2-0,Tue 26 Oct ,/match/bayern-munchen/wolfsburg/2005,2005,10,bundesliga
Hannover 96,Kaiserslautern,3-1,Tue 26 Oct ,/match/hannover-96/kaiserslautern/2005,2005,10,bundesliga
Hertha BSC,B. Dortmund,0-1,Tue 26 Oct ,/match/hertha-bsc/borussia-dortmund/2005,2005,10,bundesliga
VfL Bochum,Mönchengladbach,3-0,Tue 26 Oct ,/match/bochum/borussia-monchengla/2005,2005,10,bundesliga
Nürnberg,Schalke 04,0-2,Wed 27 Oct ,/match/fc-nurnberg/schalke-04/2005,2005,10,bundesliga
Mainz 05,Hansa Rostock,3-1,Wed 27 Oct ,/match/mainz-amat/hansa-rostock/2005,2005,10,bundesliga
Hamburger SV,SC Freiburg,4-0,Wed 27 Oct ,/match/hamburger-sv/sc-freiburg/2005,2005,10,bundesliga
B. Leverkusen,Arminia Bielefeld,3-2,Wed 27 Oct ,/match/bayer-leverkusen/arminia-bielefeld/2005,2005,10,bundesliga
Stuttgart,Werder Bremen,1-2,Wed 27 Oct ,/match/stuttgart/werder-bremen/2005,2005,10,bundesliga
B. Dortmund,B. Leverkusen,1-0,Sat 30 Oct ,/match/borussia-dortmund/bayer-leverkusen/2005,2005,11,bundesliga
Schalke 04,Stuttgart,3-2,Sat 30 Oct ,/match/schalke-04/stuttgart/2005,2005,11,bundesliga
Hannover 96,VfL Bochum,3-0,Sat 30 Oct ,/match/hannover-96/bochum/2005,2005,11,bundesliga
Mönchengladbach,Bayern München,2-0,Sat 30 Oct ,/match/borussia-monchengla/bayern-munchen/2005,2005,11,bundesliga
SC Freiburg,Hertha BSC,1-3,Sat 30 Oct ,/match/sc-freiburg/hertha-bsc/2005,2005,11,bundesliga
Wolfsburg,Mainz 05,4-3,Sat 30 Oct ,/match/wolfsburg/mainz-amat/2005,2005,11,bundesliga
Werder Bremen,Hamburger SV,1-1,Sat 30 Oct ,/match/werder-bremen/hamburger-sv/2005,2005,11,bundesliga
Hansa Rostock,Nürnberg,0-2,Sun 31 Oct ,/match/hansa-rostock/fc-nurnberg/2005,2005,11,bundesliga
Kaiserslautern,Arminia Bielefeld,2-1,Sun 31 Oct ,/match/kaiserslautern/arminia-bielefeld/2005,2005,11,bundesliga
Bayern München,Hannover 96,3-0,Sat 06 Nov ,/match/bayern-munchen/hannover-96/2005,2005,12,bundesliga
Arminia Bielefeld,B. Dortmund,1-0,Sat 06 Nov ,/match/arminia-bielefeld/borussia-dortmund/2005,2005,12,bundesliga
Nürnberg,Wolfsburg,4-0,Sat 06 Nov ,/match/fc-nurnberg/wolfsburg/2005,2005,12,bundesliga
Mainz 05,Mönchengladbach,1-1,Sat 06 Nov ,/match/mainz-amat/borussia-monchengla/2005,2005,12,bundesliga
Hertha BSC,Werder Bremen,1-1,Sat 06 Nov ,/match/hertha-bsc/werder-bremen/2005,2005,12,bundesliga
B. Leverkusen,SC Freiburg,4-1,Sat 06 Nov ,/match/bayer-leverkusen/sc-freiburg/2005,2005,12,bundesliga
VfL Bochum,Kaiserslautern,1-1,Sat 06 Nov ,/match/bochum/kaiserslautern/2005,2005,12,bundesliga
Hamburger SV,Schalke 04,1-2,Sun 07 Nov ,/match/hamburger-sv/schalke-04/2005,2005,12,bundesliga
Stuttgart,Hansa Rostock,4-0,Sun 07 Nov ,/match/stuttgart/hansa-rostock/2005,2005,12,bundesliga
Schalke 04,Hertha BSC,1-3,Sat 13 Nov ,/match/schalke-04/hertha-bsc/2005,2005,13,bundesliga
Hannover 96,Mainz 05,2-0,Sat 13 Nov ,/match/hannover-96/mainz-amat/2005,2005,13,bundesliga
Kaiserslautern,B. Dortmund,1-0,Sat 13 Nov ,/match/kaiserslautern/borussia-dortmund/2005,2005,13,bundesliga
Mönchengladbach,Nürnberg,2-1,Sat 13 Nov ,/match/borussia-monchengla/fc-nurnberg/2005,2005,13,bundesliga
SC Freiburg,Arminia Bielefeld,2-3,Sat 13 Nov ,/match/sc-freiburg/arminia-bielefeld/2005,2005,13,bundesliga
Wolfsburg,Stuttgart,3-0,Sat 13 Nov ,/match/wolfsburg/stuttgart/2005,2005,13,bundesliga
Werder Bremen,B. Leverkusen,2-2,Sat 13 Nov ,/match/werder-bremen/bayer-leverkusen/2005,2005,13,bundesliga
Hansa Rostock,Hamburger SV,0-6,Sun 14 Nov ,/match/hansa-rostock/hamburger-sv/2005,2005,13,bundesliga
VfL Bochum,Bayern München,1-3,Sun 14 Nov ,/match/bochum/bayern-munchen/2005,2005,13,bundesliga
Bayern München,Kaiserslautern,3-1,Sat 20 Nov ,/match/bayern-munchen/kaiserslautern/2005,2005,14,bundesliga
Arminia Bielefeld,Werder Bremen,2-1,Sat 20 Nov ,/match/arminia-bielefeld/werder-bremen/2005,2005,14,bundesliga
B. Dortmund,SC Freiburg,2-0,Sat 20 Nov ,/match/borussia-dortmund/sc-freiburg/2005,2005,14,bundesliga
Mainz 05,VfL Bochum,1-0,Sat 20 Nov ,/match/mainz-amat/bochum/2005,2005,14,bundesliga
Hertha BSC,Hansa Rostock,1-1,Sat 20 Nov ,/match/hertha-bsc/hansa-rostock/2005,2005,14,bundesliga
B. Leverkusen,Schalke 04,0-3,Sat 20 Nov ,/match/bayer-leverkusen/schalke-04/2005,2005,14,bundesliga
Stuttgart,Mönchengladbach,1-0,Sat 20 Nov ,/match/stuttgart/borussia-monchengla/2005,2005,14,bundesliga
Nürnberg,Hannover 96,1-1,Sun 21 Nov ,/match/fc-nurnberg/hannover-96/2005,2005,14,bundesliga
Hamburger SV,Wolfsburg,3-1,Sun 21 Nov ,/match/hamburger-sv/wolfsburg/2005,2005,14,bundesliga
Bayern München,Mainz 05,4-2,Sat 27 Nov ,/match/bayern-munchen/mainz-amat/2005,2005,15,bundesliga
Hansa Rostock,B. Leverkusen,0-2,Sat 27 Nov ,/match/hansa-rostock/bayer-leverkusen/2005,2005,15,bundesliga
Kaiserslautern,SC Freiburg,3-0,Sat 27 Nov ,/match/kaiserslautern/sc-freiburg/2005,2005,15,bundesliga
Mönchengladbach,Hamburger SV,1-3,Sat 27 Nov ,/match/borussia-monchengla/hamburger-sv/2005,2005,15,bundesliga
VfL Bochum,Nürnberg,3-1,Sat 27 Nov ,/match/bochum/fc-nurnberg/2005,2005,15,bundesliga
Wolfsburg,Hertha BSC,2-3,Sat 27 Nov ,/match/wolfsburg/hertha-bsc/2005,2005,15,bundesliga
Werder Bremen,B. Dortmund,2-0,Sat 27 Nov ,/match/werder-bremen/borussia-dortmund/2005,2005,15,bundesliga
Schalke 04,Arminia Bielefeld,2-1,Sun 28 Nov ,/match/schalke-04/arminia-bielefeld/2005,2005,15,bundesliga
Hannover 96,Stuttgart,0-0,Sun 28 Nov ,/match/hannover-96/stuttgart/2005,2005,15,bundesliga
Arminia Bielefeld,Hansa Rostock,1-1,Sat 04 Dec ,/match/arminia-bielefeld/hansa-rostock/2005,2005,16,bundesliga
Nürnberg,Bayern München,2-2,Sat 04 Dec ,/match/fc-nurnberg/bayern-munchen/2005,2005,16,bundesliga
Hamburger SV,Hannover 96,0-2,Sat 04 Dec ,/match/hamburger-sv/hannover-96/2005,2005,16,bundesliga
Hertha BSC,Mönchengladbach,6-0,Sat 04 Dec ,/match/hertha-bsc/borussia-monchengla/2005,2005,16,bundesliga
B. Leverkusen,Wolfsburg,2-1,Sat 04 Dec ,/match/bayer-leverkusen/wolfsburg/2005,2005,16,bundesliga
SC Freiburg,Werder Bremen,0-6,Sat 04 Dec ,/match/sc-freiburg/werder-bremen/2005,2005,16,bundesliga
Stuttgart,VfL Bochum,5-2,Sat 04 Dec ,/match/stuttgart/bochum/2005,2005,16,bundesliga
B. Dortmund,Schalke 04,0-1,Sun 05 Dec ,/match/borussia-dortmund/schalke-04/2005,2005,16,bundesliga
Kaiserslautern,Mainz 05,2-0,Sun 05 Dec ,/match/kaiserslautern/mainz-amat/2005,2005,16,bundesliga
Bayern München,Stuttgart,2-2,Sat 11 Dec ,/match/bayern-munchen/stuttgart/2005,2005,17,bundesliga
Schalke 04,SC Freiburg,1-1,Sat 11 Dec ,/match/schalke-04/sc-freiburg/2005,2005,17,bundesliga
Mainz 05,Nürnberg,0-1,Sat 11 Dec ,/match/mainz-amat/fc-nurnberg/2005,2005,17,bundesliga
Hannover 96,Hertha BSC,0-1,Sat 11 Dec ,/match/hannover-96/hertha-bsc/2005,2005,17,bundesliga
Hansa Rostock,B. Dortmund,1-1,Sat 11 Dec ,/match/hansa-rostock/borussia-dortmund/2005,2005,17,bundesliga
VfL Bochum,Hamburger SV,1-2,Sat 11 Dec ,/match/bochum/hamburger-sv/2005,2005,17,bundesliga
Werder Bremen,Kaiserslautern,1-1,Sat 11 Dec ,/match/werder-bremen/kaiserslautern/2005,2005,17,bundesliga
Mönchengladbach,B. Leverkusen,1-1,Sun 12 Dec ,/match/borussia-monchengla/bayer-leverkusen/2005,2005,17,bundesliga
Wolfsburg,Arminia Bielefeld,5-0,Sun 12 Dec ,/match/wolfsburg/arminia-bielefeld/2005,2005,17,bundesliga
Bayern München,Hamburger SV,3-0,Fri 21 Jan ,/match/bayern-munchen/hamburger-sv/2005,2005,18,bundesliga
Nürnberg,Kaiserslautern,1-3,Sat 22 Jan ,/match/fc-nurnberg/kaiserslautern/2005,2005,18,bundesliga
Schalke 04,Werder Bremen,2-1,Sat 22 Jan ,/match/schalke-04/werder-bremen/2005,2005,18,bundesliga
Mainz 05,Stuttgart,2-3,Sat 22 Jan ,/match/mainz-amat/stuttgart/2005,2005,18,bundesliga
Hansa Rostock,SC Freiburg,0-0,Sat 22 Jan ,/match/hansa-rostock/sc-freiburg/2005,2005,18,bundesliga
Mönchengladbach,Arminia Bielefeld,1-0,Sat 22 Jan ,/match/borussia-monchengla/arminia-bielefeld/2005,2005,18,bundesliga
Wolfsburg,B. Dortmund,1-2,Sat 22 Jan ,/match/wolfsburg/borussia-dortmund/2005,2005,18,bundesliga
Hannover 96,B. Leverkusen,0-3,Sun 23 Jan ,/match/hannover-96/bayer-leverkusen/2005,2005,18,bundesliga
VfL Bochum,Hertha BSC,2-2,Sun 23 Jan ,/match/bochum/hertha-bsc/2005,2005,18,bundesliga
Arminia Bielefeld,Hannover 96,0-1,Sat 29 Jan ,/match/arminia-bielefeld/hannover-96/2005,2005,19,bundesliga
B. Dortmund,Mönchengladbach,1-1,Sat 29 Jan ,/match/borussia-dortmund/borussia-monchengla/2005,2005,19,bundesliga
Hamburger SV,Mainz 05,2-1,Sat 29 Jan ,/match/hamburger-sv/mainz-amat/2005,2005,19,bundesliga
Kaiserslautern,Schalke 04,2-0,Sat 29 Jan ,/match/kaiserslautern/schalke-04/2005,2005,19,bundesliga
B. Leverkusen,VfL Bochum,4-0,Sat 29 Jan ,/match/bayer-leverkusen/bochum/2005,2005,19,bundesliga
SC Freiburg,Wolfsburg,1-0,Sat 29 Jan ,/match/sc-freiburg/wolfsburg/2005,2005,19,bundesliga
Stuttgart,Nürnberg,2-4,Sat 29 Jan ,/match/stuttgart/fc-nurnberg/2005,2005,19,bundesliga
Hertha BSC,Bayern München,0-0,Sun 30 Jan ,/match/hertha-bsc/bayern-munchen/2005,2005,19,bundesliga
